filename,width,height,class,xmin,ymin,xmax,ymax
013577_jpg.rf.01e0a6469670bec66eaaeea190fa9bdf.jpg,416,416,vehicle,9,45,406,375
bike--339-_jpg.rf.0181bd54e32c03f63d7e2d248d49ae0d.jpg,416,416,motorbike,68,9,415,415
009805_jpg.rf.02a6efc1d536372d5d20b0d0b139d5e9.jpg,416,416,vehicle,12,105,402,374
003367_jpg.rf.02ee1121c109bb030075c86f3bccd7f2.jpg,416,416,vehicle,32,135,383,358
004436_jpg.rf.0260acb48db6c2f9551b2cee1e5d8475.jpg,416,416,vehicle,5,11,409,389
013541_jpg.rf.02337df779f19b4550340c394b2730ba.jpg,416,416,vehicle,47,101,371,347
003078_jpg.rf.02b7da2c46c51a3e5ca8533e46aa97c3.jpg,416,416,vehicle,13,13,404,397
003609_jpg.rf.0368b82a66177c7ecdef584bbf628f96.jpg,416,416,vehicle,181,147,382,277
015915_jpg.rf.02a39877068685838e4d9d975f143568.jpg,416,416,vehicle,2,27,402,351
014976_jpg.rf.032c2aa823cb4ce17572b52faaa96984.jpg,416,416,vehicle,37,22,294,383
016173_jpg.rf.03178dcc88c905c3e4c8517c9551a2be.jpg,416,416,vehicle,85,31,314,360
009710_jpg.rf.03fd0c458210a230f4feafb35d5a38f6.jpg,416,416,vehicle,6,88,413,328
005181_jpg.rf.0470dad0ac671e1042abc223005df4e0.jpg,416,416,vehicle,5,114,411,370
004822_jpg.rf.036b665e8308eeada0ae948962eeb4be.jpg,416,416,vehicle,18,180,406,390
000179_jpg.rf.03ac73d5efe7318ecc60879bb3b065d8.jpg,416,416,vehicle,31,14,398,391
012664_jpg.rf.038102a3790201128e50dbc7166890d2.jpg,416,416,vehicle,42,135,308,344
006901_jpg.rf.03f58b3678f0f39b7b3efd70e60c0979.jpg,416,416,vehicle,2,116,415,336
014318_jpg.rf.0379d59153329d7127dde458470576a9.jpg,416,416,vehicle,8,104,413,332
012195_jpg.rf.04797362e794cd11d8c6584bd101d9a5.jpg,416,416,vehicle,7,10,406,414
008989_jpg.rf.03f4325794b3c54380db015722807f28.jpg,416,416,vehicle,5,40,414,361
015251_jpg.rf.047e2984069af9fca644db1ae30307b7.jpg,416,416,vehicle,32,121,382,355
008718_jpg.rf.04695f23b9a04f6c48bd19af6084910b.jpg,416,416,vehicle,11,109,385,356
012308_jpg.rf.04444c572ca599850e0626ac2c5e5ed7.jpg,416,416,vehicle,22,121,396,390
005148_jpg.rf.04d3fa4152b2f085b66abf8519443af4.jpg,416,416,vehicle,38,80,370,353
015168_jpg.rf.048beeea21537bc28fee920c49d1bfe9.jpg,416,416,vehicle,9,3,415,412
013643_jpg.rf.055fde5b2ccd304d3947c5d980504ad0.jpg,416,416,vehicle,88,31,319,390
bike--334-_jpg.rf.04f6f77b3abf74d1b2f8880ec8841282.jpg,416,416,motorbike,16,12,396,390
bike--334-_jpg.rf.04f6f77b3abf74d1b2f8880ec8841282.jpg,416,416,vehicle,199,48,221,79
bike--334-_jpg.rf.04f6f77b3abf74d1b2f8880ec8841282.jpg,416,416,vehicle,155,38,170,62
011662_jpg.rf.04a72e3964318ae7ca3ab40498e84beb.jpg,416,416,vehicle,18,59,402,387
009562_jpg.rf.039726d4ea631ed0160950d2676ab293.jpg,416,416,vehicle,24,167,402,412
008344_jpg.rf.045742a214668da64e00c3198087e595.jpg,416,416,vehicle,112,140,355,312
010443_jpg.rf.05a4c9b2683fd7cc8a7c02637c657de4.jpg,416,416,vehicle,3,133,395,378
bike--222-_jpg.rf.03780e96996f1b383395e0eefa69f129.jpg,416,416,motorbike,93,87,316,376
015549_jpg.rf.056c2ab0a331d8823adac017bf4e5fcc.jpg,416,416,vehicle,22,39,379,301
bike--366-_jpg.rf.03d0d72fdbc31e54bbb3cccd2f12a12b.jpg,416,416,motorbike,0,0,416,354
004124_jpg.rf.0570c430439a56618c1cf8cb9e605f54.jpg,416,416,vehicle,73,90,354,347
007649_jpg.rf.06056ee646cb84ab7fe7639e84782342.jpg,416,416,vehicle,25,1,372,403
000108_jpg.rf.05f6fe7fb51800ccb18e9a81830b5e95.jpg,416,416,vehicle,11,84,408,343
000726_jpg.rf.0425d6223f13b5786d7d27feee733084.jpg,416,416,vehicle,7,17,403,408
001991_jpg.rf.052a4bf3f2b887fcd63c7cf998a87abe.jpg,416,416,vehicle,24,91,393,334
006492_jpg.rf.0538192713440fe1aa1f930664b75abf.jpg,416,416,vehicle,16,105,401,381
009900_jpg.rf.050ae6c692bbab9a95ad6bd4d43d0f9d.jpg,416,416,vehicle,37,98,329,336
005325_jpg.rf.060adddb6f1d33c902ae9830e1f2ee25.jpg,416,416,vehicle,36,156,381,377
010144_jpg.rf.04c81d016ed5afd1b86cbe78b2b602aa.jpg,416,416,vehicle,107,137,345,262
008782_jpg.rf.06668e7a44fdcc314ced1e86dcdae28e.jpg,416,416,vehicle,4,80,394,283
005067_jpg.rf.0670df8303e1c41e46b029b81f1fb44b.jpg,416,416,vehicle,105,98,335,362
004164_jpg.rf.06431b16c240532501c6ad117ef527cd.jpg,416,416,vehicle,30,148,384,363
015088_jpg.rf.067e86c0c1582d8ee69f10a085a4c35d.jpg,416,416,vehicle,35,122,404,366
004931_jpg.rf.06a4a33df4dfd8597f1e877ff92ef24c.jpg,416,416,vehicle,18,102,373,332
001459_jpg.rf.065406b977976a86a210b28ee9853a92.jpg,416,416,vehicle,2,11,415,415
010594_jpg.rf.06ec0f927219094f91d0eec27edec4e3.jpg,416,416,vehicle,45,89,396,363
016071_jpg.rf.06a5c48ea25819b0aeecccfc12036cb2.jpg,416,416,vehicle,61,132,357,355
008136_jpg.rf.06ab408d380fff3fd868ac5f50c17c6e.jpg,416,416,vehicle,22,54,393,386
003876_jpg.rf.07afd47ae3a4d4eaae2500e14512767d.jpg,416,416,vehicle,28,68,365,375
009391_jpg.rf.06d58db742740a2815af7033cc97946f.jpg,416,416,vehicle,32,6,404,358
001214_jpg.rf.06a7d21be7fa237f62d8f74df8ac040e.jpg,416,416,vehicle,8,168,412,346
001798_jpg.rf.062f5626ffab571856a7cd311e4729a7.jpg,416,416,vehicle,67,195,368,403
000646_jpg.rf.079a75c1e8181112a470b3a970386c46.jpg,416,416,vehicle,26,71,410,330
007745_jpg.rf.07a1c5911ee9c8bd25923ba2e3adf1ef.jpg,416,416,vehicle,94,111,414,400
dbc_259_jpg.rf.084637759efd7e604f393e8276959e66.jpg,416,416,motorbike,169,118,330,340
012588_jpg.rf.06dec25bf0274df9d1eade7b25b6b8fe.jpg,416,416,vehicle,82,147,339,381
013727_jpg.rf.0650ceadf947612e14a4debe1e85d694.jpg,416,416,vehicle,11,54,409,403
006849_jpg.rf.085cf53479fd406b9abcbfc4f8331bd8.jpg,416,416,vehicle,7,41,413,376
013803_jpg.rf.09c8c4d9c24adecacdd23c196602e7ae.jpg,416,416,vehicle,26,71,388,344
010341_jpg.rf.083b925b9f224cd16d5adb0dbc2eba4c.jpg,416,416,vehicle,37,80,389,292
006278_jpg.rf.099d946c7f5715b71a070296f1fe3b47.jpg,416,416,vehicle,22,32,394,366
002686_jpg.rf.09022ed9129fd1c64aa63fcc60ff30d8.jpg,416,416,vehicle,28,67,369,376
011812_jpg.rf.07e2b7200a1b84ba1be2b3a7d13ade53.jpg,416,416,vehicle,104,188,390,375
015083_jpg.rf.091d17fa56dab915943b23ffcca8aac9.jpg,416,416,vehicle,82,15,321,304
003569_jpg.rf.096d54dd1b452227c4af4d21ef229477.jpg,416,416,vehicle,17,144,391,314
009372_jpg.rf.08ffa7950c175d6b23ba52a0c8967346.jpg,416,416,vehicle,36,166,394,399
002831_jpg.rf.0a2977978486daac3fc48e3aaff01d74.jpg,416,416,vehicle,25,117,368,381
008200_jpg.rf.096901895ea0f5f3af9fa05679607057.jpg,416,416,vehicle,17,191,397,394
013343_jpg.rf.09758f4bcf09b237116cc51921d6a9ef.jpg,416,416,vehicle,57,53,356,374
001712_jpg.rf.07f01d27e9bd742b3ada45635c1a62a5.jpg,416,416,vehicle,36,151,380,334
006479_jpg.rf.0a183dddde1f5518a8c1d256d6a276be.jpg,416,416,vehicle,53,121,329,304
000549_jpg.rf.09a3dca0b9bf5068385e458e3a9a2bc7.jpg,416,416,vehicle,70,184,316,330
014986_jpg.rf.083cc18a9750354c82cbec734b9107c2.jpg,416,416,vehicle,101,130,340,335
014495_jpg.rf.07f23ea29db58df6cd8d74e44740d285.jpg,416,416,vehicle,46,42,386,389
015575_jpg.rf.094ae45b03efe3045f5848af2ab91889.jpg,416,416,vehicle,21,18,393,409
013781_jpg.rf.0a04901adb2614e6c63b993d26d4115f.jpg,416,416,vehicle,60,229,352,389
012322_jpg.rf.0ab17a4a17719b3004355b4f05b4aec4.jpg,416,416,vehicle,44,161,383,356
014754_jpg.rf.09005e2b1fe9eb810c866e3142aa4494.jpg,416,416,vehicle,2,100,416,415
015396_jpg.rf.0a75da37b3c1fb07d8c0499a1a084b59.jpg,416,416,vehicle,48,47,400,380
007820_jpg.rf.09474c5d0bfb0e62688d61efc56c02c7.jpg,416,416,vehicle,153,130,307,312
011300_jpg.rf.09faa1012dae2bd2caf9ac3c05b9540f.jpg,416,416,vehicle,34,59,387,296
005790_jpg.rf.0b0907f9721bb3542f97675bcd26ab09.jpg,416,416,vehicle,5,119,414,385
002642_jpg.rf.0a5dc7ef4a715dfde0ef6e33bc3163c0.jpg,416,416,vehicle,14,84,402,344
006955_jpg.rf.0b9949b3cb1529255e8a6df537b1ad94.jpg,416,416,vehicle,22,100,409,312
009848_jpg.rf.0b5c8b09c7483a023d77d8ee5bf19dc7.jpg,416,416,vehicle,29,151,359,387
013046_jpg.rf.0ad42530c7cef824a095b1567128e028.jpg,416,416,vehicle,33,12,398,402
002445_jpg.rf.0a8d0726ce9c2496ffdd8b65d2ea80c2.jpg,416,416,vehicle,35,172,387,341
002019_jpg.rf.0bccb02a8239a38ec925b34e27603b79.jpg,416,416,vehicle,41,72,381,340
011353_jpg.rf.0bea38028d33e00f342495477ea9412c.jpg,416,416,vehicle,6,37,414,411
014700_jpg.rf.094267866b80155409a4888df9781c65.jpg,416,416,vehicle,24,102,389,367
002976_jpg.rf.09945568dc05b91e8fb783edbd166fd0.jpg,416,416,vehicle,26,69,387,398
011464_jpg.rf.0b6a10c7b4cef00facf2771f288badd1.jpg,416,416,vehicle,113,184,267,338
bike--278-_jpg.rf.0d09144c94840575af0f6fcb72005b37.jpg,416,416,motorbike,77,40,317,415
010566_jpg.rf.0c0926e977ef49541416c7eee8699d20.jpg,416,416,vehicle,51,124,384,339
014389_jpg.rf.0d10607c0df07bfe93eb334c58d3cbd1.jpg,416,416,vehicle,21,236,397,381
012873_jpg.rf.0b5a9f10a34ce3d7082aa2725bbb3f9a.jpg,416,416,vehicle,76,47,397,351
010852_jpg.rf.0cbf15f712d219d629471d4bd634dd31.jpg,416,416,vehicle,40,99,385,372
004221_jpg.rf.0c7ee52a9eca5607d4bcf68b48fa4c5b.jpg,416,416,vehicle,32,34,404,391
010149_jpg.rf.0d3f953ac9f866f103a11c6b31f6d717.jpg,416,416,vehicle,33,44,366,295
013811_jpg.rf.0e5024e86f6ebafbbd0c95e943fd24f8.jpg,416,416,vehicle,34,70,372,385
003756_jpg.rf.0e501faefd56a0f37e82def1b0a128b9.jpg,416,416,vehicle,92,75,327,343
012774_jpg.rf.0df0836f2f6a017ad39d5209786a5dea.jpg,416,416,vehicle,94,160,381,395
006386_jpg.rf.0c6a90ef23c98f86ae7d9e965d2ae420.jpg,416,416,vehicle,25,94,406,402
012882_jpg.rf.0d3f0931f7d067034d2398f38da4ad18.jpg,416,416,vehicle,126,91,311,362
004596_jpg.rf.0c172d27785012e6be997aa8f09eb578.jpg,416,416,vehicle,15,149,412,367
013076_jpg.rf.0e86c0bd099e71c4a75c2d981bed07a1.jpg,416,416,vehicle,29,149,399,415
010329_jpg.rf.0eb14b55d97cdad32cfff5bdeda43aa0.jpg,416,416,vehicle,31,113,384,342
003949_jpg.rf.0cbdf1bcf6bef47e62dcc80f99cea35c.jpg,416,416,vehicle,44,40,384,378
014164_jpg.rf.0c687e904d36fa0ffd6997920b4d13a2.jpg,416,416,vehicle,9,14,400,395
000385_jpg.rf.0def343c9648464bd7656ad2e99c7c71.jpg,416,416,vehicle,96,117,320,355
008682_jpg.rf.0eed15861faf255cb37647ad17985c93.jpg,416,416,vehicle,11,69,396,354
005792_jpg.rf.0b3b7c702bbfa6e3132a4cbf3d93d5fb.jpg,416,416,vehicle,13,78,404,359
005322_jpg.rf.0e8e0c4511c0d2c5fdfd801b27d980b6.jpg,416,416,vehicle,43,113,371,376
014412_jpg.rf.0d153baef3aa96612675dcd5a86e7d4c.jpg,416,416,vehicle,24,69,390,392
bike--376-_jpg.rf.0f1a993907f16c5344f07ddcbff347f4.jpg,416,416,motorbike,142,199,364,375
bike--376-_jpg.rf.0f1a993907f16c5344f07ddcbff347f4.jpg,416,416,vehicle,346,181,416,248
bike--19-_jpg.rf.0f2e30e213663ab20e2d1ff4ac7494e5.jpg,416,416,motorbike,3,0,415,415
005179_jpg.rf.0f2cfe1ff5fd89491ac19c68d3cdda21.jpg,416,416,vehicle,42,77,377,358
000758_jpg.rf.0dbb7f4217f19061cf6159139ad9911c.jpg,416,416,vehicle,74,66,360,364
012605_jpg.rf.0d51f2192889ea6c822ab2501ffa8376.jpg,416,416,vehicle,2,42,408,273
000705_jpg.rf.0f9883c0d49a42e628de487a2816929d.jpg,416,416,vehicle,8,22,412,405
002227_jpg.rf.0f388e90c7170657ce663f85a63e5284.jpg,416,416,vehicle,22,136,394,357
009057_jpg.rf.0eef29e0b8929b44b9275cebcfe55371.jpg,416,416,vehicle,90,86,313,343
005135_jpg.rf.0ef3433caa2c2ee9627e31060155e4c3.jpg,416,416,vehicle,9,119,404,372
015042_jpg.rf.0f691adc69a4d1b3198d3c7ae044453a.jpg,416,416,vehicle,98,81,338,341
001790_jpg.rf.0f654a1f221680d705460da6fff3ba61.jpg,416,416,vehicle,23,125,385,358
bike--282-_jpg.rf.0ff8a4ae61398902509c4bfce0ccdbb0.jpg,416,416,motorbike,0,0,415,415
002372_jpg.rf.0fa9a89c97769fd258c174e201b8ea26.jpg,416,416,vehicle,25,104,363,372
009177_jpg.rf.0f76eff9fc62396c6fcc06b94e715942.jpg,416,416,vehicle,37,223,360,358
016185_jpg.rf.0fd76b4e690f286c29e241c92499affa.jpg,416,416,vehicle,2,3,414,413
005321_jpg.rf.0f3afeddf79d868e33e694ba2746d531.jpg,416,416,vehicle,71,98,387,309
011939_jpg.rf.1081903d036cc7f06bf9bb92beac91c1.jpg,416,416,vehicle,26,26,389,389
bike--430-_jpg.rf.0fa0d3d595da060de9c8cb2a8092718d.jpg,416,416,motorbike,2,1,415,415
000221_jpg.rf.109ed62af590f15d263fca1c98e909cd.jpg,416,416,vehicle,45,109,407,351
013239_jpg.rf.1037645e585cc1698e3364578507addd.jpg,416,416,vehicle,42,113,402,380
010370_jpg.rf.111258374d00de08f860d4ae5bd1bcb4.jpg,416,416,vehicle,3,77,414,284
008156_jpg.rf.106c2bc5ed24357ebb7124a8ffcd7559.jpg,416,416,vehicle,55,96,354,384
010101_jpg.rf.103787625dcb57dc3c12a343c6d66cfe.jpg,416,416,vehicle,2,80,415,348
000865_jpg.rf.10fc5181f77367eb262e707e34574499.jpg,416,416,vehicle,20,105,402,356
013301_jpg.rf.11032b4b73e6897e4b114ac3690717c6.jpg,416,416,vehicle,35,163,373,362
014696_jpg.rf.11354108cc0a86cb9d3e9bd87cde5e40.jpg,416,416,vehicle,14,108,400,400
bike--666-_jpg.rf.10b49d2966aeb61de39816992b8af634.jpg,416,416,motorbike,64,73,250,321
003003_jpg.rf.10ed01a2232cade0c405179297fa7d32.jpg,416,416,vehicle,13,25,407,376
008391_jpg.rf.1055011236544184a38ac23cbec3aeea.jpg,416,416,vehicle,20,172,406,395
013359_jpg.rf.10609da90a6940f2f474c2fffd32d6c8.jpg,416,416,vehicle,35,204,385,403
012110_jpg.rf.10efb42618a08cb311a8db947c8373e4.jpg,416,416,vehicle,32,13,365,391
dbc_102_jpg.rf.1114bd74bb1b67fe0627d44258722d81.jpg,416,416,motorbike,85,22,334,399
015950_jpg.rf.10beefb2809d8360335dbce4e216ccd9.jpg,416,416,vehicle,6,25,409,398
bike--99-_jpg.rf.1198e4c650b2ac76122e2b9d79b1a37a.jpg,416,416,motorbike,4,0,409,414
005962_jpg.rf.11882b7921c74756ee96bfc423117d6c.jpg,416,416,vehicle,32,119,380,361
001347_jpg.rf.10dae7cd086bc5a531860a5fa450f3e3.jpg,416,416,vehicle,18,59,363,317
005178_jpg.rf.11ac8e200812e88f79da6ee169019d7a.jpg,416,416,vehicle,13,96,403,328
013285_jpg.rf.112f8d07d0ddf5a27537e70e4e5b7750.jpg,416,416,vehicle,5,44,412,395
007315_jpg.rf.1092ce1ce6118586b0512ee1e11f39f6.jpg,416,416,vehicle,27,131,389,380
004346_jpg.rf.11e46825e9ca6f0f7d2daae9465c86ab.jpg,416,416,vehicle,18,50,395,393
012776_jpg.rf.11d63868be6b5ff7e09be35e22cdf0fb.jpg,416,416,vehicle,56,97,381,294
004977_jpg.rf.11a8d6b39286b67e91e4375a11c1e3d5.jpg,416,416,vehicle,41,74,381,366
006225_jpg.rf.11d5e6975fff99f4b78b7855d8cb75a2.jpg,416,416,vehicle,19,96,399,346
008282_jpg.rf.116dc07f293e9b1a0c5ffa01fb56f5c2.jpg,416,416,vehicle,33,61,392,367
015011_jpg.rf.11e3f5ccb4497c9efbe9f02bacdeb670.jpg,416,416,vehicle,15,24,397,370
010311_jpg.rf.12c63e546925073ee2620d295db7b4df.jpg,416,416,vehicle,29,105,386,322
013806_jpg.rf.1271f0a234f3dfe47283104b8758485f.jpg,416,416,vehicle,68,15,339,332
002185_jpg.rf.129cc2e951ce15fcfdc8acaf69fa9e76.jpg,416,416,vehicle,8,25,408,384
013639_jpg.rf.12165570040fb0c71453f2fbce341514.jpg,416,416,vehicle,39,92,386,383
006641_jpg.rf.1205c50958661aec6e04583dfe10099e.jpg,416,416,vehicle,37,74,359,342
007626_jpg.rf.12d19af1344c94af0c3c83dc9121eaef.jpg,416,416,vehicle,15,51,402,396
000325_jpg.rf.12168034b24fb7f1d67b0a61728abc37.jpg,416,416,vehicle,27,102,393,397
011001_jpg.rf.126e0756d89aaad07757e75eab42dbff.jpg,416,416,vehicle,11,101,406,382
010213_jpg.rf.125bb822420ef5a145b32e71e09e5851.jpg,416,416,vehicle,20,39,389,382
006296_jpg.rf.13c063f64b07716b992ae54878d88b90.jpg,416,416,vehicle,99,61,335,360
009289_jpg.rf.14574989cbebb424c88d63e6fabb7ecb.jpg,416,416,vehicle,28,33,383,399
003902_jpg.rf.12cd8d8ca07ec6d9a692ef0066d82220.jpg,416,416,vehicle,65,137,386,378
014261_jpg.rf.12ff2231de815310503a1b59ade9e180.jpg,416,416,vehicle,65,190,344,389
002930_jpg.rf.144a15fdc35c676e7013569c44c0b3f3.jpg,416,416,vehicle,24,5,382,405
005006_jpg.rf.1182b8418fd3e0d4fd0868eb208b04fe.jpg,416,416,vehicle,23,95,400,309
013852_jpg.rf.134de24968f2a5e93ef9b02bc5734d59.jpg,416,416,vehicle,38,86,391,352
012601_jpg.rf.1469c4e9fb66cd2740ffe77482861768.jpg,416,416,vehicle,143,205,353,357
007739_jpg.rf.0ffcfe75ab6413d72a2cb2ed4832e906.jpg,416,416,vehicle,37,74,393,406
bike--187-_jpg.rf.13a6768a6db2bf7af795548eb0ac7ec9.jpg,416,416,motorbike,136,142,415,384
bike--187-_jpg.rf.13a6768a6db2bf7af795548eb0ac7ec9.jpg,416,416,motorbike,0,90,203,305
013418_jpg.rf.1499e29157fdf3095335cc1f5e29d459.jpg,416,416,vehicle,27,14,400,401
008850_jpg.rf.147c4baeba7f44a8baeb58f5d269d84b.jpg,416,416,vehicle,27,168,400,376
004327_jpg.rf.14bf579aab7a726a8b0b814ea5fc1ca1.jpg,416,416,vehicle,18,50,406,364
009174_jpg.rf.152fd4319fed28b504b83be9c923c990.jpg,416,416,vehicle,67,144,330,333
000248_jpg.rf.1533f3254a04775656d14f4783d2ae1c.jpg,416,416,vehicle,40,129,364,280
002158_jpg.rf.0c860b49d5943f44a9b37a8cda6b10b2.jpg,416,416,vehicle,9,26,411,396
013452_jpg.rf.140b6df0b4890a7ffd16c440ad52256a.jpg,416,416,vehicle,114,124,361,392
001914_jpg.rf.14b0ce4eb73ee780841d5670148a5e13.jpg,416,416,vehicle,38,118,399,352
016023_jpg.rf.14b23a5e5a8a197c6c5a31dc643eafea.jpg,416,416,vehicle,27,67,401,401
016048_jpg.rf.14efeaddb3441855486dcbb49a678374.jpg,416,416,vehicle,78,12,335,385
015966_jpg.rf.147525d240b0852512cae69a9d773483.jpg,416,416,vehicle,15,63,403,382
bike--263-_jpg.rf.155490d8b40103eb0a80fce7cbbca92d.jpg,416,416,motorbike,0,203,298,414
010768_jpg.rf.14dc2a3ffbc2eab327ccec5294c5b91d.jpg,416,416,vehicle,23,33,387,372
006659_jpg.rf.11da7f723b61350e3187bfa40f1efea6.jpg,416,416,vehicle,8,102,414,329
007233_jpg.rf.15566c4d7a38888c649ee6153f2e0e82.jpg,416,416,vehicle,41,76,374,382
dbc_251_jpg.rf.14f6ab425231626932d8e961285d6fff.jpg,416,416,motorbike,46,5,378,416
008806_jpg.rf.14df2314ea7ab3a1aae7c9282f775c3b.jpg,416,416,vehicle,2,19,414,413
004282_jpg.rf.14c43bc7927b56b5d93bc38146552344.jpg,416,416,vehicle,15,73,399,392
013958_jpg.rf.140da7d09911a7cb10b6ab311a828657.jpg,416,416,vehicle,27,38,381,375
015853_jpg.rf.14a25c47d2feb902d37a804d613b3ed6.jpg,416,416,vehicle,41,54,383,374
dbc_290_JPG.rf.14cff4df0f52b5774d03368685d3d79b.jpg,416,416,motorbike,69,14,308,370
004064_jpg.rf.155e4060be0a8b8cb35bb6416900b005.jpg,416,416,vehicle,7,2,411,268
009951_jpg.rf.152008d854e3dd0de1d2f5a8031caa8a.jpg,416,416,vehicle,14,81,415,363
012868_jpg.rf.125bf047aad5d7901dfe55455d9e2599.jpg,416,416,vehicle,22,172,394,378
007857_jpg.rf.15a976a3eb3c0270a835f441605eba62.jpg,416,416,vehicle,8,13,411,362
012714_jpg.rf.15962f515694f6a47e36078f10f6e169.jpg,416,416,vehicle,26,97,402,390
010750_jpg.rf.16551cd24a3d013c31141ca489e4a330.jpg,416,416,vehicle,40,185,364,363
014554_jpg.rf.17176f5adb2e80375442497a1ca672e2.jpg,416,416,vehicle,7,153,410,395
005932_jpg.rf.15fede31d4bea1974bf934fdc5a60afb.jpg,416,416,vehicle,14,145,370,339
002465_jpg.rf.161deb364c1c231c1f37d44a835c1b93.jpg,416,416,vehicle,70,48,390,319
004752_jpg.rf.16d321792a341b13fd15359f445842a9.jpg,416,416,vehicle,43,84,374,341
014879_jpg.rf.161cf639d8ae0f22ccf4a00b10585456.jpg,416,416,vehicle,81,132,374,307
004125_jpg.rf.17477b842f9d79d2cb05f2671eb80d76.jpg,416,416,vehicle,8,62,414,328
004944_jpg.rf.17c8f6602a58be176c2e415bb0f59635.jpg,416,416,vehicle,66,69,366,350
000543_jpg.rf.1666d008878d5b0fe7f70372c1bcf338.jpg,416,416,vehicle,67,122,335,314
010642_jpg.rf.16accda7bd37103801f285593518acbb.jpg,416,416,vehicle,7,179,412,350
bike--245-_jpg.rf.16bc748d1835be7df55cf0b89ab7b76e.jpg,416,416,motorbike,49,63,367,373
004249_jpg.rf.15e45c3b9e9eb155a45e567f38cb90ac.jpg,416,416,vehicle,35,105,358,366
bike--822-_jpg.rf.17e02e0cfc3695d64073901dff554f1b.jpg,416,416,motorbike,14,98,337,385
006079_jpg.rf.161777b09d6b090111f23e02206bda34.jpg,416,416,vehicle,28,31,399,350
013395_jpg.rf.170b36ec073780ec343e8ebef111ed1c.jpg,416,416,vehicle,12,155,401,361
001710_jpg.rf.17fbda74aafb51abee1d84fc0d3f22b6.jpg,416,416,vehicle,70,150,382,366
013817_jpg.rf.165ebce76f26b695c042b2e5cdb6b822.jpg,416,416,vehicle,15,105,292,357
001456_jpg.rf.16088854248a964e4ad94f04d1ffbbc3.jpg,416,416,vehicle,11,124,409,384
013617_jpg.rf.15ede7fdd2125ab63ac46117b833174a.jpg,416,416,vehicle,1,32,416,354
010156_jpg.rf.173f22432025745acdcd43c2673c1eee.jpg,416,416,vehicle,35,106,391,378
bike--172-_jpg.rf.16f4b04878b0fbb479adf25bab9a20fe.jpg,416,416,motorbike,9,0,416,367
bike--172-_jpg.rf.16f4b04878b0fbb479adf25bab9a20fe.jpg,416,416,vehicle,1,3,416,178
016175_jpg.rf.1837c660e21e60ac37672d946505ea94.jpg,416,416,vehicle,36,2,381,396
014997_jpg.rf.17e176c6f59ef58c733facd63a65699f.jpg,416,416,vehicle,16,61,406,346
009692_jpg.rf.1805196ad915af348d9a59cdc6545052.jpg,416,416,vehicle,69,19,379,371
001653_jpg.rf.1892fffdc30fb5de93a7f904fb5939df.jpg,416,416,vehicle,5,140,412,377
008924_jpg.rf.17169bf21bc9ebd53383fa7a7a92824e.jpg,416,416,vehicle,28,163,407,364
013512_jpg.rf.1838f7f4c77f0b0a2386683c216999ea.jpg,416,416,vehicle,11,183,395,391
016112_jpg.rf.183f7282a658ed3dddada7fde768944f.jpg,416,416,vehicle,34,44,387,389
